,text,year,sentiment,score,emotion
1001,"Defending the right to life and the right to dignity
of men and women throughout the world does not
allow half-hearted words or half-hearted solutions.",2005,positive,0.731336,"{'sadness': 0.165252, 'joy': 0.513291, 'fear': 0.040977, 'disgust': 0.222341, 'anger': 0.117138}"
1002,"Strengthening human rights and the rule of law
will increase security. That is true for societies at large,
but it is also true for the smallest communities and
3

individual households. Full respect for the rights of
women and children is therefore indispensable in the
world of increased justice and equality we strive for.",2005,positive,0.940023,"{'sadness': 0.213173, 'joy': 0.544673, 'fear': 0.033174, 'disgust': 0.178477, 'anger': 0.055822}"
1003,"Too many women are victims of violence. We therefore
welcome the study currently being prepared by the
Secretary-General on all forms of violence against
women.",2005,negative,-0.780838,"{'sadness': 0.463757, 'joy': 0.210992, 'fear': 0.041422, 'disgust': 0.282771, 'anger': 0.150629}"
1004,"Real freedom is within reach if we, through the
United Nations, join our forces to promote peace,
security and justice — not only freedom from want and
freedom from fear, but eventually freedom to live in
dignity for both women and men across the globe.",2005,positive,0.875296,"{'sadness': 0.112567, 'joy': 0.282372, 'fear': 0.652159, 'disgust': 0.0435, 'anger': 0.0333}"
1005,"Combating terrorism must include promoting a
culture of peace. It would thus be useful to use the
International Decade for the Culture of Peace to build
the defences of peace in the minds of men and women,
particularly through education, the media, faith-based
organizations and cultural programmes aimed at
children.",2005,positive,0.869861,"{'sadness': 0.05316, 'joy': 0.666543, 'fear': 0.073129, 'disgust': 0.196257, 'anger': 0.018956}"
1006,"Women voters outnumbered men. They voted not for
symbols but for issues.",2005,negative,-0.518118,"{'sadness': 0.337021, 'joy': 0.045107, 'fear': 0.031119, 'disgust': 0.626867, 'anger': 0.189866}"
1007,"An honest look at today’s world, for instance,
would not allow us to overlook the problem of
trafficking in human beings. This disgrace of the
twenty-first century has overtaken all regions of the
world. The most vulnerable — women and children,
whose protection should be the priority task of the
United Nations — serve as living merchandise. Forced
adolescent labour, the sexual enslavement of women
and girls and trafficking in human organs should be
decisively opposed by all States and prohibited in their
legislation.",2005,negative,-0.771546,"{'sadness': 0.241426, 'joy': 0.037158, 'fear': 0.039918, 'disgust': 0.676148, 'anger': 0.306985}"
1008,"This year we witnessed yet again brutal acts of
terrorism. Innocent civilians, women and children are
today victims of groups who stand as adversaries to the
values we share. As a country whose identity cannot be
dissociated from the notions of tolerance and diversity,
Brazil rejects in the strongest terms those abhorrent
acts, which go against the very notion of humanity. We
will continue to lend our support to increased
international cooperation in the fight against terrorism
and in the struggle to eliminate its deep-rooted causes.",2005,negative,-0.673867,"{'sadness': 0.678384, 'joy': 0.015164, 'fear': 0.117874, 'disgust': 0.380471, 'anger': 0.122439}"
1009,"(spoke in English)
Sixty years ago, the nations meeting in San
Francisco set the second objective: to reaffirm faith in
fundamental human rights, in the dignity and worth of
the human person, in the equal rights of men and
women and of nations large and small. The founders of
the United Nations foresaw that if we were to avoid the
conflicts of the past, the world of tomorrow needed to
be more human. With that in mind, Canada’s John
Humphrey worked hard to help draft the Universal
Declaration of Human Rights.",2005,positive,0.499216,"{'sadness': 0.317154, 'joy': 0.434179, 'fear': 0.020469, 'disgust': 0.032545, 'anger': 0.043235}"
1010,"14

We have become ever more demanding about the
protection of human rights — including women’s
rights — as well we should be. We are duty-bound to
prevent or combat flagrant violations, which still
plague the world. The Commission on Human Rights
has played a key role in that respect, but its serious
shortcomings unfortunately eclipse its valuable
contributions, necessitating its replacement.",2005,positive,0.262257,"{'sadness': 0.277781, 'joy': 0.209571, 'fear': 0.361847, 'disgust': 0.100352, 'anger': 0.10479}"
1011,"35

During the present session, which coincides with
the Organization’s sixtieth anniversary, we should be
inspired by the visionary dynamism provided by the
heads of State and Government. This is a new
opportunity, perhaps one of the best opportunities,
along with the Millennium Summit, to make a decisive
contribution to improving the human condition and
achieving an ideal world where all women, men and
children live free from fear, hunger and disease.",2005,positive,0.853591,"{'sadness': 0.020395, 'joy': 0.928518, 'fear': 0.011996, 'disgust': 0.020925, 'anger': 0.019621}"
1012,"Today, the nations of the globe have come 
together to celebrate 60 years of human hopes, 60 years 
after the proclamation of the founding Charter of the 
Organization that represents every man, every woman, 
and every child. Six decades have passed since we 
inaugurated this institution and its essential objectives 
of human coexistence, peace and the international rule 
of law. After six decades we can rejoice with old 
Neruda, who lives on in our hearts, along with 
Stravinsky, Garcia Marquez and Mother Teresa. Let us 
celebrate, but let us also take stock of the dream yet to 
be fulfilled. Sleeplessly, we face threats and challenges 
that affect the survival of our species. When the second 
millennium ended — quite unlike the first — our world 
was not threatened by the terror-filled visions of the 
apocalypse and the seven trumpets that would 
transform a third of the world into blood, darkness, 
smoke and locusts. However, our new millennium 
faces the reality of increasing poverty in two thirds of 
the planet. Water is becoming scarce, there are holes in 
the ozone layer and, along with biodiversity, the 
Amazon is being destroyed. Entire nations are being 
disinherited and condemned to roam the earth, mortal 
illnesses hover over humanity and terrorism lurks in 
every corner.",2005,positive,0.435701,"{'sadness': 0.525382, 'joy': 0.548707, 'fear': 0.589134, 'disgust': 0.112443, 'anger': 0.121518}"
1013,"Let us reject the impressment of children in
armed conflicts, the systematic use of sexual violence
against women and girls as a weapon of war, the
recourse to threats, arbitrary detention and torture of
opponents, journalists, labour leaders and defenders of
human rights. And, let us conclude the negotiations on
a convention against forced disappearances. To that
end, let us strengthen the Office of the United Nations
High Commissioner for Human Rights and promptly
establish the Human Rights Council.",2005,negative,-0.500493,"{'sadness': 0.293087, 'joy': 0.010137, 'fear': 0.210481, 'disgust': 0.654092, 'anger': 0.180511}"
1014,"The United Nations is commemorating its sixtieth
anniversary this year. The world has changed
profoundly since 1945. Millions of men and women
have gained freedom and have emerged from
underdevelopment. Technological progress has been
staggering and has radically changed the life of society
and relations among States. Challenges and threats
have changed; they are now worldwide and jeopardize
humanity itself.",2005,negative,-0.400129,"{'sadness': 0.072152, 'joy': 0.696551, 'fear': 0.025853, 'disgust': 0.253013, 'anger': 0.02142}"
