,text,year,sentiment,score,emotion
304,"It is significant to note that the Taliban continue
to deprive women of their fundamental rights,
including the right to education, which affects over
100,000 female students in Kabul alone. Women are
still barred from employment by the Taliban. While the
predictable results will speak for themselves, present
6
and future female generations of Afghanistan will be
illiterate. The cultural and social impact of that
criminal act on the country's future generations will be
enormous.",2000,negative,-0.876173,"{'sadness': 0.701738, 'joy': 0.084368, 'fear': 0.030408, 'disgust': 0.265225, 'anger': 0.041869}"
305,"Our efforts to counter the HIV/AIDS pandemic must be
multifaceted. They must encompass access to adequate
medical care, drugs and social protection; they must
encompass information and services available to girls
and women to help them understand their sexual and
reproductive rights in order to protect themselves from
19

unwanted pregnancies and sexually transmitted
diseases, including HIV/AIDS. This should be
combined with the education of young men to respect
women's self-determination and to share responsibility
with women in matters of health, sexuality and
reproduction.",2000,positive,0.778789,"{'sadness': 0.180714, 'joy': 0.345081, 'fear': 0.017626, 'disgust': 0.255865, 'anger': 0.089527}"
306,"Because of the adverse effects of these sanctions in the
economic and social area, those who suffer the most
are innocent people — the elderly, women and
children. The Security Council should therefore resort
to targeted sanctions only in serious and exceptional
circumstances when other methods of pressure have
failed, in order to avoid causing harm to the entire
population.",2000,negative,-0.713201,"{'sadness': 0.566998, 'joy': 0.001915, 'fear': 0.325803, 'disgust': 0.251622, 'anger': 0.14463}"
307,"First are the dangers arising from the immediate
and long-term repercussions of the conflicts engulfing
the planet, claiming millions of victims, most of them
children, women and the elderly.",2000,negative,-0.935847,"{'sadness': 0.49154, 'joy': 0.033989, 'fear': 0.155764, 'disgust': 0.470747, 'anger': 0.091499}"
308,"The persistence of war is the cause of inexcusable
atrocities and recurrent humanitarian crisis. The true
victims of war are not the fallen soldiers but the
displaced or refugee children and elderly, the women
who are raped, the young people who are murdered, the
mothers who lose their incomes, the innocent workers
whose workplaces are destroyed, the students whose
schools are bombed, the sick who cannot go to hospital
because there are no bridges and no medicines. In the
contemporary world, every armed conflict, every civil
war, every massive violation of human rights, every
humanitarian emergency, caused either by man or by
nature, calls for coordinated international action
through this Organization.",2000,negative,-0.865507,"{'sadness': 0.407731, 'joy': 0.006725, 'fear': 0.32437, 'disgust': 0.473788, 'anger': 0.19596}"
309,"One of the areas of particular concern to Cyprus
is the increasing number of refugees and internally
displaced persons throughout the world. Cyprus has
itself experienced the tragic consequences of mass
displacement and ethnic cleansing. The vast majority
of displaced people — more than 22 million people,
according to the Office of the United Nations High
Commissioner for Refugees — are women and
children, who are particularly vulnerable to gross
violations of their human rights. We strongly believe
that the international community has an obligation to
more forcefully secure the right of return of these
refugees to their places of residence.",2000,positive,0.386475,"{'sadness': 0.507168, 'joy': 0.133428, 'fear': 0.011223, 'disgust': 0.367395, 'anger': 0.177851}"
310,"Another aspect of political and social problems in
Africa and throughout the world is the status of women
and children in society. In my country, women have the
same rights as men. Our educational system ensures
free schooling for all school-age children, in the
interests of the Gabonese nation as a whole. School
enrolment has risen from 27 per cent in 1950 to more
than 90 per cent today.",2000,positive,0.435038,"{'sadness': 0.322723, 'joy': 0.09683, 'fear': 0.083814, 'disgust': 0.516351, 'anger': 0.230697}"
311,"Disease and sickness wreak havoc on the lives of
children, men and women. Today the HIV/AIDS
pandemic cuts short the lives of millions of people who
could be making useful and productive contributions to
our world.",2000,negative,-0.291912,"{'sadness': 0.39249, 'joy': 0.455153, 'fear': 0.089137, 'disgust': 0.146429, 'anger': 0.010659}"
312,"Our commitment to the protection and
preservation of the human race extends also to
31

combating the pandemics of our time. Today, a fatal
disease, AIDS, threatens to cut off the existence of
millions of beings on the planet. This is why only two
days ago, the women Secretaries and Ministers for
Foreign Affairs of 13 countries sent a letter to the
Secretary-General in support of his call to stop and
reverse the spread of AIDS by 2015 and to provide
special assistance to children orphaned by this scourge.",2000,negative,-0.540827,"{'sadness': 0.414191, 'joy': 0.115335, 'fear': 0.275467, 'disgust': 0.381278, 'anger': 0.049611}"
313,"At the turn of the century, achievements have
been realized, and this trend should be encouraged. Yet
we are living under many threats. Acts of terrorism do
not recognize national boundaries, and infectious
diseases such as HIV/AIDS, malaria and tuberculosis
are poised to spread quickly throughout the world. Our
decisive and collective response is therefore more than
ever required. In many developing countries, poverty
and the deprivation of basic human rights, especially as
concerns women and children, seem directly linked to,
and escalate, crime.",2000,negative,-0.560954,"{'sadness': 0.44824, 'joy': 0.112963, 'fear': 0.453454, 'disgust': 0.127727, 'anger': 0.026516}"
314,"In an altogether different area, my delegation
believes that particular attention should be given to the
insidious problem of malaria. Increasingly resistant to
the medical treatment used so far, this illness — which
above all affects the most vulnerable populations of
women and children — is currently a source of
profound concern for Africa. This was confirmed by
the recent summit of heads of State held at Abuja,
Nigeria, on the issue. That meeting highlighted the
importance of preventive action and of increasing the
means to combat malaria. There is thus a need for the
international community to give this problem the full
attention it deserves and to contribute further to
mobilizing the necessary resources for the research,
prevention, treatment and eradication of that disease.",2000,negative,-0.500911,"{'sadness': 0.723929, 'joy': 0.034263, 'fear': 0.058579, 'disgust': 0.008908, 'anger': 0.148655}"
315,"We will continue to combat malaria, tuberculosis
and other diseases. Malaria alone takes two lives every
minute  of every day of every year, mainly those of
children and pregnant women. We will significantly
increase our contribution to the vaccination of children,
so that they do not die of easily curable diseases.",2000,positive,0.337934,"{'sadness': 0.529074, 'joy': 0.271747, 'fear': 0.198203, 'disgust': 0.046721, 'anger': 0.064007}"
316,"Today more than 22 million people have taken
refuge outside the country of their origin, and millions
are displaced within — sometimes because of natural
calamities, but very often because of their
Governments or because of terrorists. Nepal itself has
nearly 100,000 refugees from Bhutan; their presence
has created economic, social and environmental
problems for us. Nepal believes that both State and
non-State actors must respect the human rights of the
weak and vulnerable, including those of women and
children.",2000,negative,-0.836186,"{'sadness': 0.660905, 'joy': 0.149799, 'fear': 0.204276, 'disgust': 0.103026, 'anger': 0.056634}"
